site.name,camera,part,grazable cov,min.surveyed,seg,fish.id,time.entry,family,species,life.phase,size.tl,size.SL,function,total.bites,surveyor,exit.time
uch5,5,1,91,24,30 to 33,21,0:30:49,sca,spsittacus,tp,17,,scra.sma.exc,11,sonia,not recorded
uch5,5,1,91,24,30 to 33,22,0:30:50,sca,spsittacus,ip,9,,scra.sma.exc,3,sonia,not recorded
uch5,5,1,91,24,30 to 33,23,0:30:57,sca,csordidus,ip,12,,scra.sma.exc,5,sonia,not recorded
uch5,5,1,91,24,30 to 33,24,0:30:54,sca,sspinus,ip,10,,scra.sma.exc,91,sonia,not recorded
uch5,5,1,91,24,30 to 33,25,0:31:00,aca,anigrofuscus,na,10,,gra.det,5,sonia,not recorded
uch5,5,1,91,24,30 to 33,26,0:31:03,aca,cstriatus,na,13,,gra.det,11,sonia,not recorded
uch5,5,1,91,24,30 to 33,27,0:31:12,aca,cstriatus,na,13,,gra.det,46,sonia,not recorded
uch5,5,1,91,24,30 to 33,28,0:31:14,aca,zscopas,na,9,,gra.det,37,sonia,not recorded
uch5,5,1,91,24,30 to 33,29,0:31:24,aca,cstriatus,na,13,,gra.det,1,sonia,not recorded
uch5,5,1,91,24,30 to 33,30,0:31:41,sca,sspinus,ip,10,,scra.sma.exc,48,sonia,not recorded
uch5,5,1,91,24,30 to 33,31,0:31:48,sca,csordidus,ip,13,,scra.sma.exc,38,sonia,not recorded
uch5,5,1,91,24,30 to 33,32,0:31:48,sca,csordidus,ip,12,,scra.sma.exc,13,sonia,not recorded
uch5,5,1,91,24,30 to 33,33,0:31:55,aca,anigrofuscus,na,10,,gra.det,7,sonia,not recorded
uch5,5,1,91,24,30 to 33,34,0:32:04,aca,anigrofuscus,na,9,,gra.det,83,sonia,not recorded
uch5,5,1,91,24,30 to 33,35,0:32:21,aca,cstriatus,na,12,,gra.det,9,sonia,not recorded
uch5,5,1,91,24,30 to 33,36,0:32:22,sca,sspinus,ip,10,,scra.sma.exc,36,sonia,not recorded
uch5,5,1,91,24,30 to 33,37,0:32:24,sca,spsittacus,ip,12,,scra.sma.exc,43,sonia,not recorded
uch5,5,1,91,24,30 to 33,38,0:32:24,sca,spsittacus,ip,9,,scra.sma.exc,4,sonia,not recorded
uch5,5,1,91,24,30 to 33,39,0:32:38,aca,cstriatus,na,13,,gra.det,29,sonia,not recorded
uch5,5,1,91,24,36 to 39,40,0:37:23,aca,cstriatus,na,14,,gra.det,5,sonia,not recorded
uch5,5,1,91,24,36 to 39,41,0:37:54,sca,csordidus,ip,14,,scra.sma.exc,1,sonia,not recorded
uch5,5,2,91,24,0 to 3,42,0:00:04,aca,anigricans,na,12,,gra.det,2,sonia,not recorded
uch5,5,2,91,24,0 to 3,43,0:00:04,sca,spsittacus,tp,16,,scra.sma.exc,5,sonia,not recorded
uch5,5,2,91,24,0 to 3,44,0:00:05,aca,zscopas,na,10,,gra.det,15,sonia,not recorded
uch5,5,2,91,24,0 to 3,45,0:00:27,sca,sspinus,ip,12,,scra.sma.exc,14,sonia,not recorded
uch5,5,2,91,24,0 to 3,46,0:00:30,sca,csordidus,ip,12,,scra.sma.exc,10,sonia,not recorded
uch5,5,2,91,24,0 to 3,47,0:00:31,sca,sspinus,ip,9,,scra.sma.exc,31,sonia,not recorded
uch5,5,2,91,24,0 to 3,48,0:02:33,aca,cstriatus,na,13,,gra.det,13,sonia,not recorded
uch5,5,2,91,24,0 to 3,49,0:02:40,aca,anigrofuscus,na,11,,gra.det,34,sonia,not recorded
uch5,5,2,91,24,0 to 3,50,0:02:43,aca,cstriatus,na,13,,gra.det,22,sonia,not recorded
uch5,5,2,91,24,0 to 3,51,0:02:49,aca,anigrofuscus,na,11,,gra.det,12,sonia,not recorded
uch5,5,2,91,24,6 to 9,52,0:06:07,aca,anigricans,na,12,,gra.det,48,sonia,not recorded
uch5,5,2,91,24,6 to 9,53,0:06:47,aca,nlituratus,na,27,,browser,38,sonia,not recorded
uch5,5,2,91,24,6 to 9,54,0:06:49,aca,cstriatus,na,12,,gra.det,2,sonia,not recorded
uch5,5,2,91,24,6 to 9,55,0:07:12,aca,anigricans,na,11,,gra.det,11,sonia,not recorded
uch5,5,2,91,24,6 to 9,56,0:07:33,aca,cstriatus,na,12,,gra.det,53,sonia,not recorded
uch5,5,2,91,24,6 to 9,57,0:07:36,aca,zscopas,na,10,,gra.det,28,sonia,not recorded
uch5,5,2,91,24,6 to 9,58,0:07:53,aca,cstriatus,na,13,,gra.det,12,sonia,not recorded
uch5,5,2,91,24,6 to 9,59,0:08:37,aca,anigricans,na,11,,gra.det,32,sonia,not recorded
uch5,5,2,91,24,6 to 9,60,0:08:38,sca,spsittacus,tp,18,,scra.sma.exc,16,sonia,not recorded
uch5,5,2,91,24,6 to 9,61,0:08:49,sca,csordidus,ip,12,,scra.sma.exc,7,sonia,not recorded
uch5,5,2,91,24,6 to 9,62,0:08:54,sca,csordidus,ip,15,,scra.sma.exc,4,sonia,not recorded
uch5,5,2,91,24,12 to 15,63,0:12:00,aca,cstriatus,na,14,,gra.det,15,sonia,not recorded
uch5,5,2,91,24,12 to 15,64,0:12:40,aca,cstriatus,na,13,,gra.det,2,sonia,not recorded
uch5,5,2,91,24,12 to 15,65,0:12:59,aca,anigricans,na,14,,gra.det,43,sonia,not recorded
uch5,5,2,91,24,12 to 15,66,0:13:27,aca,cstriatus,na,13,,gra.det,45,sonia,not recorded
uch5,5,2,91,24,12 to 15,67,0:14:01,aca,anigrofuscus,na,11,,gra.det,40,sonia,not recorded
uch5,5,2,91,24,12 to 15,68,0:14:02,aca,cstriatus,na,12,,gra.det,5,sonia,not recorded
uch5,5,2,91,24,12 to 15,69,0:14:05,sca,csordidus,ip,14,,scra.sma.exc,10,sonia,not recorded
uch5,5,2,91,24,12 to 15,70,0:14:20,aca,cstriatus,na,14,,gra.det,9,sonia,not recorded
uch5,5,2,91,24,12 to 15,71,0:14:27,aca,anigricans,na,11,,gra.det,4,sonia,not recorded
uch5,5,2,91,24,12 to 15,72,0:14:38,aca,cstriatus,na,13,,gra.det,13,sonia,not recorded
uch5,5,2,91,24,12 to 15,73,0:14:40,sca,csordidus,ip,14,,scra.sma.exc,23,sonia,not recorded
uch5,5,2,91,24,12 to 15,74,0:14:40,aca,zscopas,na,10,,gra.det,11,sonia,not recorded
uch5,5,2,91,24,12 to 15,75,0:14:40,aca,anigrofuscus,na,10,,gra.det,22,sonia,not recorded
uch5,5,2,91,24,12 to 15,76,0:14:47,sca,spsittacus,tp,18,,scra.sma.exc,5,sonia,not recorded
uch5,5,2,91,24,12 to 15,77,0:14:43,aca,cstriatus,na,13,,gra.det,6,sonia,not recorded
uch5,5,2,91,24,18 to 21,78,0:18:00,sca,spsittacus,tp,18,,scra.sma.exc,13,sonia,not recorded
uch5,5,2,91,24,18 to 21,79,0:18:18,sca,csordidus,ip,15,,scra.sma.exc,5,sonia,not recorded
uch5,5,2,91,24,18 to 21,80,0:18:34,sca,spsittacus,tp,18,,scra.sma.exc,23,sonia,not recorded
uch5,5,2,91,24,18 to 21,81,0:19:34,aca,cstriatus,na,12,,gra.det,8,sonia,not recorded
uch5,5,2,91,24,18 to 21,82,0:19:46,sca,csordidus,ip,12,,scra.sma.exc,6,sonia,not recorded
uch5,5,2,91,24,18 to 21,83,0:20:16,aca,cstriatus,na,12,,gra.det,1,sonia,not recorded
uch5,5,2,91,24,18 to 21,84,0:20:19,aca,cstriatus,na,13,,gra.det,21,sonia,not recorded
uch5,5,2,91,24,18 to 21,85,0:20:40,aca,anigrofuscus,na,12,,gra.det,20,sonia,not recorded
uch5,5,2,91,24,18 to 21,86,0:20:40,aca,anigrofuscus,na,12,,gra.det,7,sonia,not recorded
